id;name;geoid;geoname;value;datetime
1293;Demanda real;;;28781.125;2021-09-13T00:00:00+02:00
1293;Demanda real;;;29421.95138888889;2021-09-14T00:00:00+02:00
1293;Demanda real;;;29140.208333333332;2021-09-15T00:00:00+02:00
1293;Demanda real;;;28345.479166666668;2021-09-16T00:00:00+02:00
1293;Demanda real;;;28053.48611111111;2021-09-17T00:00:00+02:00
1293;Demanda real;;;24955.256944444445;2021-09-18T00:00:00+02:00
1293;Demanda real;;;22913.715277777777;2021-09-19T00:00:00+02:00
1293;Demanda real;;;26965.381944444445;2021-09-20T00:00:00+02:00
1293;Demanda real;;;27137.493055555555;2021-09-21T00:00:00+02:00
1293;Demanda real;;;27436.847222222223;2021-09-22T00:00:00+02:00
1293;Demanda real;;;27484.319444444445;2021-09-23T00:00:00+02:00
1293;Demanda real;;;27341.756944444445;2021-09-24T00:00:00+02:00
1293;Demanda real;;;24723.57638888889;2021-09-25T00:00:00+02:00
1293;Demanda real;;;22751.777777777777;2021-09-26T00:00:00+02:00
1293;Demanda real;;;27014.868055555555;2021-09-27T00:00:00+02:00
1293;Demanda real;;;27934.631944444445;2021-09-28T00:00:00+02:00
1293;Demanda real;;;27955.73611111111;2021-09-29T00:00:00+02:00
1293;Demanda real;;;27710.95138888889;2021-09-30T00:00:00+02:00
1293;Demanda real;;;27489.083333333332;2021-10-01T00:00:00+02:00
1293;Demanda real;;;24487.125;2021-10-02T00:00:00+02:00
1293;Demanda real;;;22718.680555555555;2021-10-03T00:00:00+02:00
1293;Demanda real;;;25900.534722222223;2021-10-04T00:00:00+02:00
1293;Demanda real;;;26856.38888888889;2021-10-05T00:00:00+02:00
1293;Demanda real;;;27500.729166666668;2021-10-06T00:00:00+02:00
1293;Demanda real;;;27196.63888888889;2021-10-07T00:00:00+02:00
1293;Demanda real;;;27002.76388888889;2021-10-08T00:00:00+02:00
1293;Demanda real;;;24121.958333333332;2021-10-09T00:00:00+02:00
1293;Demanda real;;;22151.38888888889;2021-10-10T00:00:00+02:00
1293;Demanda real;;;24123.61111111111;2021-10-11T00:00:00+02:00
1293;Demanda real;;;22617.902777777777;2021-10-12T00:00:00+02:00
1293;Demanda real;;;26377.881944444445;2021-10-13T00:00:00+02:00
1293;Demanda real;;;26708.416666666668;2021-10-14T00:00:00+02:00
1293;Demanda real;;;27044.819444444445;2021-10-15T00:00:00+02:00
1293;Demanda real;;;24324.069444444445;2021-10-16T00:00:00+02:00
1293;Demanda real;;;22658.868055555555;2021-10-17T00:00:00+02:00
1293;Demanda real;;;26772.083333333332;2021-10-18T00:00:00+02:00
1293;Demanda real;;;27454.01388888889;2021-10-19T00:00:00+02:00
1293;Demanda real;;;27429.055555555555;2021-10-20T00:00:00+02:00
1293;Demanda real;;;27259.805555555555;2021-10-21T00:00:00+02:00
1293;Demanda real;;;26903.67361111111;2021-10-22T00:00:00+02:00
1293;Demanda real;;;24151.73611111111;2021-10-23T00:00:00+02:00
1293;Demanda real;;;22484.9375;2021-10-24T00:00:00+02:00
1293;Demanda real;;;26569.26388888889;2021-10-25T00:00:00+02:00
1293;Demanda real;;;27426.145833333332;2021-10-26T00:00:00+02:00
1293;Demanda real;;;27362.729166666668;2021-10-27T00:00:00+02:00
1293;Demanda real;;;27358.055555555555;2021-10-28T00:00:00+02:00
1293;Demanda real;;;27512.243055555555;2021-10-29T00:00:00+02:00
1293;Demanda real;;;24869.027777777777;2021-10-30T00:00:00+02:00
1293;Demanda real;;;22663.173333333332;2021-10-31T00:00:00+02:00
1293;Demanda real;;;22760.465277777777;2021-11-01T00:00:00+01:00
1293;Demanda real;;;26683.8125;2021-11-02T00:00:00+01:00
1293;Demanda real;;;27774.284722222223;2021-11-03T00:00:00+01:00
1293;Demanda real;;;28082.972222222223;2021-11-04T00:00:00+01:00
1293;Demanda real;;;28354.479166666668;2021-11-05T00:00:00+01:00
1293;Demanda real;;;25904.36111111111;2021-11-06T00:00:00+01:00
1293;Demanda real;;;24435.01388888889;2021-11-07T00:00:00+01:00
1293;Demanda real;;;28419.131944444445;2021-11-08T00:00:00+01:00
1293;Demanda real;;;28883.555555555555;2021-11-09T00:00:00+01:00
1293;Demanda real;;;29330.708333333332;2021-11-10T00:00:00+01:00
1293;Demanda real;;;29391.840277777777;2021-11-11T00:00:00+01:00
1293;Demanda real;;;29134.659722222223;2021-11-12T00:00:00+01:00
1293;Demanda real;;;25854.4375;2021-11-13T00:00:00+01:00
1293;Demanda real;;;24216.680555555555;2021-11-14T00:00:00+01:00
1293;Demanda real;;;28622.104166666668;2021-11-15T00:00:00+01:00
1293;Demanda real;;;29650.25;2021-11-16T00:00:00+01:00
1293;Demanda real;;;29678.083333333332;2021-11-17T00:00:00+01:00
1293;Demanda real;;;29951.354166666668;2021-11-18T00:00:00+01:00
1293;Demanda real;;;29891.92361111111;2021-11-19T00:00:00+01:00
1293;Demanda real;;;26950.652777777777;2021-11-20T00:00:00+01:00
1293;Demanda real;;;24835.409722222223;2021-11-21T00:00:00+01:00
1293;Demanda real;;;29546.291666666668;2021-11-22T00:00:00+01:00
1293;Demanda real;;;30622.847222222223;2021-11-23T00:00:00+01:00
1293;Demanda real;;;31201.958333333332;2021-11-24T00:00:00+01:00
1293;Demanda real;;;31169.409722222223;2021-11-25T00:00:00+01:00
1293;Demanda real;;;30987.027777777777;2021-11-26T00:00:00+01:00
1293;Demanda real;;;28253.402777777777;2021-11-27T00:00:00+01:00
1293;Demanda real;;;26963.805555555555;2021-11-28T00:00:00+01:00
1293;Demanda real;;;30966.444444444445;2021-11-29T00:00:00+01:00
1293;Demanda real;;;31460.26388888889;2021-11-30T00:00:00+01:00
1293;Demanda real;;;31636.583333333332;2021-12-01T00:00:00+01:00
1293;Demanda real;;;31690.104166666668;2021-12-02T00:00:00+01:00
1293;Demanda real;;;31342.527777777777;2021-12-03T00:00:00+01:00
1293;Demanda real;;;28129.569444444445;2021-12-04T00:00:00+01:00
1293;Demanda real;;;26055.847222222223;2021-12-05T00:00:00+01:00
1293;Demanda real;;;26390.847222222223;2021-12-06T00:00:00+01:00
1293;Demanda real;;;28047.5;2021-12-07T00:00:00+01:00
1293;Demanda real;;;26878.368055555555;2021-12-08T00:00:00+01:00
1293;Demanda real;;;30947.70138888889;2021-12-09T00:00:00+01:00
1293;Demanda real;;;30769.20138888889;2021-12-10T00:00:00+01:00
1293;Demanda real;;;27590.243055555555;2021-12-11T00:00:00+01:00
1293;Demanda real;;;25650.36111111111;2021-12-12T00:00:00+01:00
1293;Demanda real;;;30198.63888888889;2021-12-13T00:00:00+01:00
1293;Demanda real;;;31084.680555555555;2021-12-14T00:00:00+01:00
1293;Demanda real;;;31175.63888888889;2021-12-15T00:00:00+01:00
1293;Demanda real;;;31310.76388888889;2021-12-16T00:00:00+01:00
1293;Demanda real;;;31037.069444444445;2021-12-17T00:00:00+01:00
1293;Demanda real;;;28002.652777777777;2021-12-18T00:00:00+01:00
1293;Demanda real;;;26072.42361111111;2021-12-19T00:00:00+01:00
1293;Demanda real;;;30671.479166666668;2021-12-20T00:00:00+01:00
1293;Demanda real;;;30712.5625;2021-12-21T00:00:00+01:00
1293;Demanda real;;;30142.180555555555;2021-12-22T00:00:00+01:00
1293;Demanda real;;;28829.791666666668;2021-12-23T00:00:00+01:00
1293;Demanda real;;;24901.54861111111;2021-12-24T00:00:00+01:00
1293;Demanda real;;;21445.402777777777;2021-12-25T00:00:00+01:00
1293;Demanda real;;;22722.631944444445;2021-12-26T00:00:00+01:00
1293;Demanda real;;;25601.715277777777;2021-12-27T00:00:00+01:00
1293;Demanda real;;;25897.006944444445;2021-12-28T00:00:00+01:00
1293;Demanda real;;;25645.284722222223;2021-12-29T00:00:00+01:00
1293;Demanda real;;;25621.104166666668;2021-12-30T00:00:00+01:00
1293;Demanda real;;;23904.51388888889;2021-12-31T00:00:00+01:00
