date,Temperature,value,Laborable,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17,lag_18,lag_19,lag_20,lag_21,lag_22,lag_23,lag_24,lag_25,lag_26,lag_27,lag_28,lag_29,lag_30
2014-03-06,12.9125,29493.36111111111,1,29867.11111111111,30438.17361111111,31147.45138888889,30109.993055555555,25153.98611111111,28182.45138888889,30506.95138888889,31169.45833333333,31143.131944444445,31399.729166666668,30633.479166666668,25353.3125,27460.569444444445,30684.01388888889,30986.916666666668,31063.45138888889,31534.527777777777,30875.95138888889,25751.569444444445,27507.70833333333,30560.840277777777,31540.70833333333,32553.79861111111,33005.583333333336,31329.95138888889,26391.07638888889,28287.64583333333,31381.58333333333,31590.33333333333,32342.819444444445
2014-03-07,12.6875,26093.666666666668,1,29493.36111111111,29867.11111111111,30438.17361111111,31147.45138888889,30109.993055555555,25153.98611111111,28182.45138888889,30506.95138888889,31169.45833333333,31143.131944444445,31399.729166666668,30633.479166666668,25353.3125,27460.569444444445,30684.01388888889,30986.916666666668,31063.45138888889,31534.527777777777,30875.95138888889,25751.569444444445,27507.70833333333,30560.840277777777,31540.70833333333,32553.79861111111,33005.583333333336,31329.95138888889,26391.07638888889,28287.64583333333,31381.58333333333,31590.33333333333
2014-03-08,13.575,23958.118055555555,0,26093.666666666668,29493.36111111111,29867.11111111111,30438.17361111111,31147.45138888889,30109.993055555555,25153.98611111111,28182.45138888889,30506.95138888889,31169.45833333333,31143.131944444445,31399.729166666668,30633.479166666668,25353.3125,27460.569444444445,30684.01388888889,30986.916666666668,31063.45138888889,31534.527777777777,30875.95138888889,25751.569444444445,27507.70833333333,30560.840277777777,31540.70833333333,32553.79861111111,33005.583333333336,31329.95138888889,26391.07638888889,28287.64583333333,31381.58333333333
2014-03-09,13.6875,28802.472222222223,0,23958.118055555555,26093.666666666668,29493.36111111111,29867.11111111111,30438.17361111111,31147.45138888889,30109.993055555555,25153.98611111111,28182.45138888889,30506.95138888889,31169.45833333333,31143.131944444445,31399.729166666668,30633.479166666668,25353.3125,27460.569444444445,30684.01388888889,30986.916666666668,31063.45138888889,31534.527777777777,30875.95138888889,25751.569444444445,27507.70833333333,30560.840277777777,31540.70833333333,32553.79861111111,33005.583333333336,31329.95138888889,26391.07638888889,28287.64583333333
2014-03-10,13.13125,29434.88888888889,1,28802.472222222223,23958.118055555555,26093.666666666668,29493.36111111111,29867.11111111111,30438.17361111111,31147.45138888889,30109.993055555555,25153.98611111111,28182.45138888889,30506.95138888889,31169.45833333333,31143.131944444445,31399.729166666668,30633.479166666668,25353.3125,27460.569444444445,30684.01388888889,30986.916666666668,31063.45138888889,31534.527777777777,30875.95138888889,25751.569444444445,27507.70833333333,30560.840277777777,31540.70833333333,32553.79861111111,33005.583333333336,31329.95138888889,26391.07638888889
2014-03-11,12.3,29441.166666666668,1,29434.88888888889,28802.472222222223,23958.118055555555,26093.666666666668,29493.36111111111,29867.11111111111,30438.17361111111,31147.45138888889,30109.993055555555,25153.98611111111,28182.45138888889,30506.95138888889,31169.45833333333,31143.131944444445,31399.729166666668,30633.479166666668,25353.3125,27460.569444444445,30684.01388888889,30986.916666666668,31063.45138888889,31534.527777777777,30875.95138888889,25751.569444444445,27507.70833333333,30560.840277777777,31540.70833333333,32553.79861111111,33005.583333333336,31329.95138888889
2014-03-12,12.7,29370.993055555555,1,29441.166666666668,29434.88888888889,28802.472222222223,23958.118055555555,26093.666666666668,29493.36111111111,29867.11111111111,30438.17361111111,31147.45138888889,30109.993055555555,25153.98611111111,28182.45138888889,30506.95138888889,31169.45833333333,31143.131944444445,31399.729166666668,30633.479166666668,25353.3125,27460.569444444445,30684.01388888889,30986.916666666668,31063.45138888889,31534.527777777777,30875.95138888889,25751.569444444445,27507.70833333333,30560.840277777777,31540.70833333333,32553.79861111111,33005.583333333336
2014-03-13,11.95625,29411.51388888889,1,29370.993055555555,29441.166666666668,29434.88888888889,28802.472222222223,23958.118055555555,26093.666666666668,29493.36111111111,29867.11111111111,30438.17361111111,31147.45138888889,30109.993055555555,25153.98611111111,28182.45138888889,30506.95138888889,31169.45833333333,31143.131944444445,31399.729166666668,30633.479166666668,25353.3125,27460.569444444445,30684.01388888889,30986.916666666668,31063.45138888889,31534.527777777777,30875.95138888889,25751.569444444445,27507.70833333333,30560.840277777777,31540.70833333333,32553.79861111111
2014-03-14,11.84375,26113.729166666668,1,29411.51388888889,29370.993055555555,29441.166666666668,29434.88888888889,28802.472222222223,23958.118055555555,26093.666666666668,29493.36111111111,29867.11111111111,30438.17361111111,31147.45138888889,30109.993055555555,25153.98611111111,28182.45138888889,30506.95138888889,31169.45833333333,31143.131944444445,31399.729166666668,30633.479166666668,25353.3125,27460.569444444445,30684.01388888889,30986.916666666668,31063.45138888889,31534.527777777777,30875.95138888889,25751.569444444445,27507.70833333333,30560.840277777777,31540.70833333333
2014-03-15,12.65625,23628.89583333333,0,26113.729166666668,29411.51388888889,29370.993055555555,29441.166666666668,29434.88888888889,28802.472222222223,23958.118055555555,26093.666666666668,29493.36111111111,29867.11111111111,30438.17361111111,31147.45138888889,30109.993055555555,25153.98611111111,28182.45138888889,30506.95138888889,31169.45833333333,31143.131944444445,31399.729166666668,30633.479166666668,25353.3125,27460.569444444445,30684.01388888889,30986.916666666668,31063.45138888889,31534.527777777777,30875.95138888889,25751.569444444445,27507.70833333333,30560.840277777777
2014-03-16,14.04,27808.243055555555,0,23628.89583333333,26113.729166666668,29411.51388888889,29370.993055555555,29441.166666666668,29434.88888888889,28802.472222222223,23958.118055555555,26093.666666666668,29493.36111111111,29867.11111111111,30438.17361111111,31147.45138888889,30109.993055555555,25153.98611111111,28182.45138888889,30506.95138888889,31169.45833333333,31143.131944444445,31399.729166666668,30633.479166666668,25353.3125,27460.569444444445,30684.01388888889,30986.916666666668,31063.45138888889,31534.527777777777,30875.95138888889,25751.569444444445,27507.70833333333
2014-03-17,14.75333333333333,28320.75,1,27808.243055555555,23628.89583333333,26113.729166666668,29411.51388888889,29370.993055555555,29441.166666666668,29434.88888888889,28802.472222222223,23958.118055555555,26093.666666666668,29493.36111111111,29867.11111111111,30438.17361111111,31147.45138888889,30109.993055555555,25153.98611111111,28182.45138888889,30506.95138888889,31169.45833333333,31143.131944444445,31399.729166666668,30633.479166666668,25353.3125,27460.569444444445,30684.01388888889,30986.916666666668,31063.45138888889,31534.527777777777,30875.95138888889,25751.569444444445
2014-03-18,13.98125,27444.88888888889,1,28320.75,27808.243055555555,23628.89583333333,26113.729166666668,29411.51388888889,29370.993055555555,29441.166666666668,29434.88888888889,28802.472222222223,23958.118055555555,26093.666666666668,29493.36111111111,29867.11111111111,30438.17361111111,31147.45138888889,30109.993055555555,25153.98611111111,28182.45138888889,30506.95138888889,31169.45833333333,31143.131944444445,31399.729166666668,30633.479166666668,25353.3125,27460.569444444445,30684.01388888889,30986.916666666668,31063.45138888889,31534.527777777777,30875.95138888889
2014-03-19,14.125,27833.89583333333,1,27444.88888888889,28320.75,27808.243055555555,23628.89583333333,26113.729166666668,29411.51388888889,29370.993055555555,29441.166666666668,29434.88888888889,28802.472222222223,23958.118055555555,26093.666666666668,29493.36111111111,29867.11111111111,30438.17361111111,31147.45138888889,30109.993055555555,25153.98611111111,28182.45138888889,30506.95138888889,31169.45833333333,31143.131944444445,31399.729166666668,30633.479166666668,25353.3125,27460.569444444445,30684.01388888889,30986.916666666668,31063.45138888889,31534.527777777777
2014-03-20,14.48125,28018.381944444445,1,27833.89583333333,27444.88888888889,28320.75,27808.243055555555,23628.89583333333,26113.729166666668,29411.51388888889,29370.993055555555,29441.166666666668,29434.88888888889,28802.472222222223,23958.118055555555,26093.666666666668,29493.36111111111,29867.11111111111,30438.17361111111,31147.45138888889,30109.993055555555,25153.98611111111,28182.45138888889,30506.95138888889,31169.45833333333,31143.131944444445,31399.729166666668,30633.479166666668,25353.3125,27460.569444444445,30684.01388888889,30986.916666666668,31063.45138888889
2014-03-21,14.71875,25443.354166666668,1,28018.381944444445,27833.89583333333,27444.88888888889,28320.75,27808.243055555555,23628.89583333333,26113.729166666668,29411.51388888889,29370.993055555555,29441.166666666668,29434.88888888889,28802.472222222223,23958.118055555555,26093.666666666668,29493.36111111111,29867.11111111111,30438.17361111111,31147.45138888889,30109.993055555555,25153.98611111111,28182.45138888889,30506.95138888889,31169.45833333333,31143.131944444445,31399.729166666668,30633.479166666668,25353.3125,27460.569444444445,30684.01388888889,30986.916666666668
2014-03-22,12.99375,23710.791666666668,0,25443.354166666668,28018.381944444445,27833.89583333333,27444.88888888889,28320.75,27808.243055555555,23628.89583333333,26113.729166666668,29411.51388888889,29370.993055555555,29441.166666666668,29434.88888888889,28802.472222222223,23958.118055555555,26093.666666666668,29493.36111111111,29867.11111111111,30438.17361111111,31147.45138888889,30109.993055555555,25153.98611111111,28182.45138888889,30506.95138888889,31169.45833333333,31143.131944444445,31399.729166666668,30633.479166666668,25353.3125,27460.569444444445,30684.01388888889
2014-03-23,10.95625,28942.652777777777,0,23710.791666666668,25443.354166666668,28018.381944444445,27833.89583333333,27444.88888888889,28320.75,27808.243055555555,23628.89583333333,26113.729166666668,29411.51388888889,29370.993055555555,29441.166666666668,29434.88888888889,28802.472222222223,23958.118055555555,26093.666666666668,29493.36111111111,29867.11111111111,30438.17361111111,31147.45138888889,30109.993055555555,25153.98611111111,28182.45138888889,30506.95138888889,31169.45833333333,31143.131944444445,31399.729166666668,30633.479166666668,25353.3125,27460.569444444445
2014-03-24,11.0875,29872.70138888889,1,28942.652777777777,23710.791666666668,25443.354166666668,28018.381944444445,27833.89583333333,27444.88888888889,28320.75,27808.243055555555,23628.89583333333,26113.729166666668,29411.51388888889,29370.993055555555,29441.166666666668,29434.88888888889,28802.472222222223,23958.118055555555,26093.666666666668,29493.36111111111,29867.11111111111,30438.17361111111,31147.45138888889,30109.993055555555,25153.98611111111,28182.45138888889,30506.95138888889,31169.45833333333,31143.131944444445,31399.729166666668,30633.479166666668,25353.3125
2014-03-25,11.85625,30155.89583333333,1,29872.70138888889,28942.652777777777,23710.791666666668,25443.354166666668,28018.381944444445,27833.89583333333,27444.88888888889,28320.75,27808.243055555555,23628.89583333333,26113.729166666668,29411.51388888889,29370.993055555555,29441.166666666668,29434.88888888889,28802.472222222223,23958.118055555555,26093.666666666668,29493.36111111111,29867.11111111111,30438.17361111111,31147.45138888889,30109.993055555555,25153.98611111111,28182.45138888889,30506.95138888889,31169.45833333333,31143.131944444445,31399.729166666668,30633.479166666668
2014-03-26,10.60625,29093.347222222223,1,30155.89583333333,29872.70138888889,28942.652777777777,23710.791666666668,25443.354166666668,28018.381944444445,27833.89583333333,27444.88888888889,28320.75,27808.243055555555,23628.89583333333,26113.729166666668,29411.51388888889,29370.993055555555,29441.166666666668,29434.88888888889,28802.472222222223,23958.118055555555,26093.666666666668,29493.36111111111,29867.11111111111,30438.17361111111,31147.45138888889,30109.993055555555,25153.98611111111,28182.45138888889,30506.95138888889,31169.45833333333,31143.131944444445,31399.729166666668
2014-03-27,10.5,29563.4375,1,29093.347222222223,30155.89583333333,29872.70138888889,28942.652777777777,23710.791666666668,25443.354166666668,28018.381944444445,27833.89583333333,27444.88888888889,28320.75,27808.243055555555,23628.89583333333,26113.729166666668,29411.51388888889,29370.993055555555,29441.166666666668,29434.88888888889,28802.472222222223,23958.118055555555,26093.666666666668,29493.36111111111,29867.11111111111,30438.17361111111,31147.45138888889,30109.993055555555,25153.98611111111,28182.45138888889,30506.95138888889,31169.45833333333,31143.131944444445
2014-03-28,11.35333333333333,26993.104166666668,1,29563.4375,29093.347222222223,30155.89583333333,29872.70138888889,28942.652777777777,23710.791666666668,25443.354166666668,28018.381944444445,27833.89583333333,27444.88888888889,28320.75,27808.243055555555,23628.89583333333,26113.729166666668,29411.51388888889,29370.993055555555,29441.166666666668,29434.88888888889,28802.472222222223,23958.118055555555,26093.666666666668,29493.36111111111,29867.11111111111,30438.17361111111,31147.45138888889,30109.993055555555,25153.98611111111,28182.45138888889,30506.95138888889,31169.45833333333
2014-03-29,12.0625,24549.08695652174,0,26993.104166666668,29563.4375,29093.347222222223,30155.89583333333,29872.70138888889,28942.652777777777,23710.791666666668,25443.354166666668,28018.381944444445,27833.89583333333,27444.88888888889,28320.75,27808.243055555555,23628.89583333333,26113.729166666668,29411.51388888889,29370.993055555555,29441.166666666668,29434.88888888889,28802.472222222223,23958.118055555555,26093.666666666668,29493.36111111111,29867.11111111111,30438.17361111111,31147.45138888889,30109.993055555555,25153.98611111111,28182.45138888889,30506.95138888889
2014-03-30,13.275,28768.444444444445,0,24549.08695652174,26993.104166666668,29563.4375,29093.347222222223,30155.89583333333,29872.70138888889,28942.652777777777,23710.791666666668,25443.354166666668,28018.381944444445,27833.89583333333,27444.88888888889,28320.75,27808.243055555555,23628.89583333333,26113.729166666668,29411.51388888889,29370.993055555555,29441.166666666668,29434.88888888889,28802.472222222223,23958.118055555555,26093.666666666668,29493.36111111111,29867.11111111111,30438.17361111111,31147.45138888889,30109.993055555555,25153.98611111111,28182.45138888889
2014-03-31,14.025,29121.95833333333,1,28768.444444444445,24549.08695652174,26993.104166666668,29563.4375,29093.347222222223,30155.89583333333,29872.70138888889,28942.652777777777,23710.791666666668,25443.354166666668,28018.381944444445,27833.89583333333,27444.88888888889,28320.75,27808.243055555555,23628.89583333333,26113.729166666668,29411.51388888889,29370.993055555555,29441.166666666668,29434.88888888889,28802.472222222223,23958.118055555555,26093.666666666668,29493.36111111111,29867.11111111111,30438.17361111111,31147.45138888889,30109.993055555555,25153.98611111111
2014-04-01,15.26875,29353.006944444445,1,29121.95833333333,28768.444444444445,24549.08695652174,26993.104166666668,29563.4375,29093.347222222223,30155.89583333333,29872.70138888889,28942.652777777777,23710.791666666668,25443.354166666668,28018.381944444445,27833.89583333333,27444.88888888889,28320.75,27808.243055555555,23628.89583333333,26113.729166666668,29411.51388888889,29370.993055555555,29441.166666666668,29434.88888888889,28802.472222222223,23958.118055555555,26093.666666666668,29493.36111111111,29867.11111111111,30438.17361111111,31147.45138888889,30109.993055555555
